date,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace,daily_partial,daily_full,daily_booster,daily_booster2,daily,daily_partial_adol,daily_full_adol,daily_booster_adol,daily_booster2_adol,daily_partial_child,daily_full_child,daily_booster_child,daily_booster2_child,cumul_partial,cumul_full,cumul_booster,cumul_booster2,cumul,cumul_partial_adol,cumul_full_adol,cumul_booster_adol,cumul_booster2_adol,cumul_partial_child,cumul_full_child,cumul_booster_child,cumul_booster2_child,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino,cansino3,cansino4,pending1,pending2,pending3,pending4
12/6/2021,4262,15,5894,60331,97,1034,38,3059,131,707,185,2804,542,289,418,185,952,867,560,425,352,141,49,1,28,233,24,12,44,859,4934,7035,90587,309,102865,2019,2289,18,0,18,12,2,0,25952050,25541725,3078645,9758,54387463,2716529,2623996,578,3,16316,11619,8,0,4044,4922,70773,247,738,1257,18854,59,0,143,746,1,130,150,204,2,563,0,0,22,0,10,0
12/7/2021,4965,29,4817,60413,138,1129,44,3645,147,763,229,3314,645,305,458,229,1111,1040,673,490,395,169,81,0,3,356,52,7,138,931,4792,7319,117607,399,130117,1786,2461,29,0,29,8,1,0,25957199,25549044,3196252,10157,54517580,2718316,2626457,607,3,16345,11627,9,0,3899,5551,94316,328,785,1167,22235,71,1,117,865,0,105,123,188,0,357,0,0,2,4,3,0
12/8/2021,5020,17,4525,60880,154,1159,41,3677,143,768,223,3434,575,301,467,223,1148,1042,712,532,378,154,43,0,11,621,33,15,81,1120,4908,6970,118776,323,130977,1893,2295,22,0,24,13,0,0,25962415,25556014,3315028,10480,54648557,2720210,2628752,629,3,16369,11640,9,0,3956,5102,93992,235,825,1315,23231,88,0,85,1285,0,125,157,248,0,308,12,0,2,3,8,0
12/9/2021,5446,20,5427,60858,367,1208,53,4032,153,840,282,3724,574,335,505,282,1300,1251,688,485,367,161,46,0,2,544,12,9,69,947,5005,8416,132887,373,146681,1955,2833,27,1,35,15,1,0,25967890,25564430,3447915,10853,54795238,2722165,2631585,656,4,16404,11655,10,0,4142,6286,105450,294,751,1290,26288,72,0,145,1016,7,112,216,118,0,470,4,0,0,9,11,0
12/10/2021,5058,17,4997,60875,190,1225,41,3634,158,816,223,3410,581,311,505,223,1138,1139,671,462,356,163,62,0,10,140,20,64,0,145,3938,7517,117166,68,128689,1345,2511,25,0,25,19,3,0,25972163,25571947,3565081,10921,54923927,2723513,2634096,681,4,16429,11674,13,0,3225,5510,92199,42,616,1418,23223,23,0,91,1566,3,94,161,128,0,335,0,0,3,2,50,0
12/11/2021,4626,20,4690,60780,105,1103,39,3339,145,757,192,3113,553,269,488,192,1079,1002,618,414,340,154,59,0,0,26,13,69,0,132,1463,2908,69783,59,74213,371,1233,20,0,5,6,2,0,25973736,25574855,3634864,10980,54998140,2723885,2635329,701,4,16434,11680,15,0,954,1943,51514,25,442,760,17605,33,8,36,538,0,58,59,88,1,110,0,0,1,0,38,0
12/12/2021,3490,14,5399,58854,167,801,27,2530,132,522,143,2318,487,201,321,143,811,718,428,361,276,136,75,0,0,8,41,42,0,76,1503,2554,65731,91,69879,484,943,20,0,7,9,1,0,25975392,25577409,3700595,11071,55068019,2724371,2636272,721,4,16441,11689,16,0,1121,1663,50656,64,329,644,14301,26,2,19,676,1,51,73,47,0,153,6,0,0,2,45,0
12/13/2021,3504,24,4401,57928,103,796,29,2570,109,551,154,2317,475,237,314,154,776,736,421,384,296,142,37,0,0,30,12,27,0,34,4114,5583,124357,95,134149,1596,1897,38,0,19,14,2,0,25979716,25582992,3824952,11166,55202168,2725969,2638169,759,4,16460,11703,18,0,3421,4098,101949,69,612,984,20718,23,4,138,1578,2,76,153,104,0,210,0,0,1,0,8,1
12/14/2021,4097,18,4301,57676,152,950,43,2966,138,633,159,2771,511,253,380,159,884,921,566,400,312,149,50,0,0,0,17,12,0,123,4157,5657,156930,107,166851,1535,1734,25,0,14,8,3,0,25984152,25588649,3981882,11273,55369019,2727504,2639903,784,4,16474,11711,21,0,3459,4184,132816,81,632,904,22227,24,2,148,1745,2,61,142,69,0,279,0,0,3,0,73,0
12/15/2021,3900,19,4552,56991,137,875,24,2857,144,562,139,2720,458,220,342,139,955,837,550,378,289,129,40,0,0,8,17,49,1,62,4253,5851,164837,88,175029,1665,1736,23,0,32,15,3,0,25988781,25594500,4146719,11361,55544048,2729169,2641639,807,4,16506,11726,24,0,3496,4199,139597,55,658,1038,23618,29,12,69,1461,3,85,167,43,1,376,0,0,2,2,118,0
12/16/2021,4262,36,4985,56231,125,951,29,3110,172,624,142,2927,521,254,370,142,1011,949,572,395,343,132,46,2,0,15,1,19,0,88,4472,6684,166615,119,177890,1855,2331,35,0,23,8,2,0,25993513,25601184,4313334,11480,55721938,2731025,2643970,842,4,16529,11734,26,0,3766,5282,142971,82,592,885,21591,34,5,108,1758,3,109,149,113,0,260,3,0,0,0,179,0
12/17/2021,4362,28,5098,55477,208,963,46,3174,179,648,193,2976,490,266,382,193,1011,986,576,403,298,128,64,0,0,31,46,30,0,101,3117,5183,157406,127,165833,983,1528,17,0,17,10,1,0,25996832,25606367,4470740,11607,55887771,2732008,2645498,859,4,16546,11744,27,0,2409,3780,133412,74,592,988,22228,47,23,73,1472,3,91,138,100,0,202,0,0,2,2,194,3
12/18/2021,4083,34,5435,54096,209,1017,23,2896,147,660,142,2757,503,271,389,142,963,882,526,386,327,134,42,0,0,12,21,4,0,172,1179,2384,70403,46,74012,282,579,9,0,4,7,2,0,25998216,25608751,4541143,11653,55961783,2732292,2646077,868,4,16550,11751,29,0,698,1334,56196,23,437,729,12597,19,0,39,1374,3,44,76,58,0,205,4,0,0,1,174,1
12/19/2021,3108,37,3701,53484,88,689,22,2254,143,451,105,2152,390,182,269,105,746,696,437,273,249,119,22,0,0,18,0,22,0,48,1341,2267,77592,205,81405,461,645,22,0,4,2,3,0,25999853,25611018,4618735,11858,56043188,2732754,2646722,890,4,16554,11753,32,0,1091,1584,63006,154,236,316,11998,35,4,28,2543,14,10,41,39,0,296,1,0,0,2,5,2
12/20/2021,2589,46,3810,52220,34,650,21,1822,96,458,99,1659,370,196,262,99,555,555,314,235,251,85,34,2,0,10,0,5,2,15,3393,4768,141705,517,150383,1358,1698,34,0,8,6,1,0,26003462,25615786,4760440,12375,56193571,2734113,2648420,924,4,16562,11759,33,0,2791,3597,118719,397,537,785,21255,110,1,55,1654,10,64,114,73,0,216,0,0,0,1,4,0
12/21/2021,3140,58,4277,51026,47,737,24,2216,163,501,152,2054,391,183,318,152,702,662,406,284,252,106,33,0,0,1,1,25,0,20,3311,4797,164109,412,172629,1276,1838,32,0,11,9,6,0,26006949,25620583,4924549,12787,56366200,2735392,2650258,956,4,16573,11768,39,0,2777,3771,142402,340,453,727,19524,61,3,31,2137,11,78,87,40,0,176,1,0,0,5,5,0
12/22/2021,3519,100,5118,49397,79,819,28,2503,169,515,163,2369,444,212,303,163,802,774,442,351,265,149,30,6,0,4,46,9,0,14,3310,5038,173501,259,182108,1362,1953,29,0,11,4,3,0,26010542,25625621,5098050,13046,56548308,2736755,2652211,985,4,16584,11772,42,0,2704,3887,149409,201,528,738,20736,50,5,29,3254,7,73,100,47,0,283,26,0,0,1,29,1
12/23/2021,3510,95,4997,47866,59,752,17,2552,189,527,133,2387,443,235,292,133,824,739,480,344,282,113,48,5,2,20,15,2,1,14,3626,5655,173050,395,182726,1484,2196,34,1,24,10,4,0,26014359,25631276,5271100,13441,56731034,2738240,2654407,1019,5,16608,11782,46,0,3133,4437,150502,268,412,846,19089,120,1,67,3409,6,80,114,34,0,191,13,0,0,0,3,1
12/24/2021,3528,103,4489,46880,94,769,26,2527,206,531,148,2409,420,210,321,148,854,772,440,343,267,111,42,0,0,35,6,8,0,45,2316,4186,138135,367,145004,833,1531,35,0,4,7,1,0,26016780,25635462,5409235,13808,56876038,2739073,2655938,1054,5,16612,11789,47,0,1828,3015,119148,311,438,914,16385,52,6,50,2559,4,44,101,35,0,105,0,0,0,1,8,0
12/25/2021,3160,156,4420,45595,71,671,12,2265,212,447,135,2131,431,190,257,135,734,649,416,332,276,121,34,0,1,17,10,16,0,27,529,1440,24334,90,26393,101,602,9,0,0,4,0,0,26017402,25636902,5433569,13898,56902431,2739174,2656540,1063,5,16612,11793,47,0,374,982,20224,64,126,301,2922,24,1,1,1160,1,28,63,24,0,93,1,1,0,0,3,0
12/26/2021,2778,129,3539,44815,58,638,12,1952,176,432,120,1855,370,180,252,120,620,578,364,293,219,114,37,0,3,1,0,4,0,50,878,1564,63368,170,65980,306,526,10,0,1,3,1,0,26018339,25638466,5496937,14068,56968411,2739480,2657066,1073,5,16613,11796,48,0,660,972,53069,118,192,449,8102,44,6,10,2176,6,20,71,18,2,59,0,0,0,3,3,0
12/27/2021,2757,147,4620,42917,88,587,15,1978,177,411,143,1854,343,148,263,143,627,597,327,303,214,103,26,5,0,14,9,5,0,55,3352,5472,124286,326,133436,1430,2215,43,0,5,7,2,0,26021888,25643938,5621223,14394,57101847,2740910,2659281,1116,5,16618,11803,50,0,2822,4352,103589,244,483,707,17593,68,4,75,3025,11,43,140,49,1,197,23,1,0,1,7,1
12/28/2021,2897,192,3434,42357,51,602,15,2099,181,417,137,1957,352,167,250,137,674,611,379,293,226,85,41,2,0,22,3,6,0,18,3493,5111,149061,385,158050,1482,1915,53,0,4,5,3,0,26025585,25649049,5770284,14779,57259897,2742393,2661196,1169,5,16622,11808,53,0,2900,3990,120329,313,530,750,19057,64,9,27,9616,8,54,138,35,0,204,10,0,0,2,14,0
12/29/2021,3683,239,4322,41682,104,726,18,2684,255,490,145,2530,499,192,298,145,880,815,458,377,329,124,46,9,1,3,0,5,0,86,3453,5301,181666,226,190646,1625,2075,83,0,4,1,4,0,26029260,25654350,5951950,15005,57450543,2744018,2663271,1252,5,16626,11809,57,0,2983,4148,148712,156,404,789,18626,48,19,45,14259,22,47,96,42,0,222,16,0,0,1,11,0
12/30/2021,3997,366,3984,41661,87,881,18,2797,301,578,182,2674,546,222,356,182,925,834,492,423,353,153,40,0,1,9,13,2,0,62,3496,5129,202187,403,211215,1620,1939,67,0,3,4,6,0,26032927,25659479,6154137,15408,57661758,2745640,2665210,1319,5,16629,11813,63,0,3000,4054,165558,329,447,720,18752,46,8,69,17822,28,40,115,45,0,171,3,0,1,0,7,0
12/31/2021,3573,343,3988,41221,141,738,19,2512,304,476,150,2495,424,175,301,150,842,817,457,379,275,113,36,3,2,9,1,4,29,93,2792,4765,178570,287,186414,1317,2032,71,0,5,10,9,0,26036004,25664244,6332707,15695,57848172,2746957,2667242,1390,5,16634,11823,72,0,2304,3643,146109,228,451,715,15500,35,5,20,16917,24,32,100,27,0,285,2,0,0,2,15,0
1/1/2022,3386,346,3547,41034,211,769,16,2292,309,493,151,2296,405,195,298,151,779,734,462,321,263,108,34,8,2,9,5,4,70,113,544,908,40898,132,42482,157,269,37,3,1,0,2,0,26036616,25665152,6373605,15827,57890654,2747114,2667511,1427,8,16635,11823,74,0,397,570,27302,86,108,226,2630,9,14,0,10948,37,24,44,15,0,68,0,0,1,0,3,0
1/2/2022,2882,333,3291,40606,103,585,18,2038,241,401,123,1980,372,144,257,123,666,643,374,297,243,97,32,0,2,6,4,285,3,63,1374,1537,93898,223,97032,538,518,49,0,3,0,1,0,26038110,25666689,6467503,16050,57987686,2747653,2668029,1476,8,16638,11823,75,0,1092,1019,73449,167,270,338,7700,47,8,17,12723,9,4,31,24,0,120,0,0,0,12,2,0
1/3/2022,2690,300,3535,39733,55,539,20,1861,270,349,135,1816,376,151,198,135,618,550,341,307,244,100,32,0,0,0,52,191,6,235,2876,4185,207100,389,214550,1462,1647,129,3,19,4,1,0,26041152,25670874,6674603,16439,58202236,2749115,2669676,1605,11,16657,11827,76,0,2464,3326,174340,329,375,598,11900,45,13,13,20795,15,24,80,59,0,166,1,0,0,2,5,0
1/4/2022,2842,332,2862,39682,33,674,14,1882,272,446,139,1875,368,154,292,139,625,555,377,318,222,109,37,0,0,0,21,6,0,51,2944,4296,239443,283,246966,1374,1570,150,0,14,9,2,0,26044368,25675170,6914046,16722,58449202,2750492,2671246,1755,11,16671,11836,78,0,2501,3322,207376,224,395,626,11583,39,9,26,20392,19,39,50,46,1,272,43,0,0,0,3,0
1/5/2022,3270,252,3195,39739,61,706,15,2238,311,457,158,2197,445,174,283,158,723,726,404,344,273,137,35,0,0,0,0,1,0,0,2847,4354,243468,250,250919,1401,1707,189,1,14,3,1,0,26047485,25679524,7157514,16972,58700121,2751893,2672953,1944,12,16685,11839,79,0,2407,3302,206786,187,382,664,11916,40,9,47,24697,23,49,69,45,0,270,16,0,0,2,8,0
1/6/2022,3543,364,3484,39779,111,777,19,2427,320,514,190,2387,443,197,317,190,823,765,434,365,296,114,33,0,0,0,0,0,0,0,3006,4886,250224,280,258396,1428,1842,159,0,18,5,3,0,26050746,25684410,7407738,17252,58958517,2753323,2674795,2103,12,16703,11844,82,0,2553,3747,211099,205,391,697,11654,28,25,43,27395,46,37,144,51,0,255,16,0,0,0,9,1
1/7/2022,3381,319,3447,39697,72,744,17,2230,390,556,177,2249,383,213,343,177,761,705,447,336,245,96,42,0,0,0,0,1,0,0,2798,3693,215462,281,222234,1414,1239,204,0,19,15,0,0,26053734,25688103,7623200,17533,59180751,2754738,2676034,2307,12,16722,11859,82,0,2252,2730,174976,171,475,641,12291,56,14,40,28133,53,57,90,57,0,190,0,0,0,2,5,1
1/8/2022,3251,299,3161,39776,103,710,17,2184,340,467,156,2200,407,160,307,156,751,738,376,335,257,120,30,0,0,0,6,0,0,0,1274,1314,125281,533,128402,427,325,134,0,22,1,0,0,26055114,25689417,7748481,18066,59309153,2755165,2676359,2441,12,16744,11860,82,0,895,658,92347,387,334,496,9108,32,11,14,23634,113,34,40,73,1,106,1,0,0,0,118,0
1/9/2022,2888,323,2714,39927,52,558,15,1970,345,430,160,1945,343,155,275,160,647,609,378,311,241,84,18,0,0,0,0,0,0,0,982,1665,110099,285,113031,322,507,107,0,31,2,3,0,26056350,25691082,7858580,18351,59422184,2755488,2676866,2548,12,16775,11862,85,0,685,1128,79054,236,263,234,7320,21,19,10,23682,28,15,39,23,0,254,1,0,0,0,19,0
1/10/2022,2641,338,2808,39742,73,571,18,1756,296,419,160,1709,334,157,262,160,570,510,351,278,193,91,50,0,0,0,0,0,0,0,2197,3491,222436,375,228499,813,1389,166,1,29,3,6,0,26058767,25694573,8081016,18726,59650683,2756301,2678255,2714,13,16804,11865,91,0,1733,2695,165564,200,415,477,12928,128,6,26,43843,47,43,71,57,0,220,15,0,0,2,29,0
1/11/2022,3175,272,2977,39913,171,703,17,2114,341,503,231,2080,346,180,323,231,772,640,376,292,215,101,30,0,0,0,5,0,0,30,2230,3343,252766,354,258693,909,1318,167,1,24,3,1,0,26061077,25697916,8333782,19080,59909376,2757210,2679573,2881,14,16828,11868,92,0,1825,2699,194598,265,349,464,11545,37,17,32,46575,52,38,65,40,0,80,5,0,1,3,3,0
1/12/2022,3198,303,3200,39896,164,708,27,2100,363,492,168,2151,368,171,321,168,769,690,399,293,241,96,31,0,0,0,10,96,0,0,2101,3467,255508,252,261328,780,1396,234,0,11,5,4,0,26063368,25701383,8589290,19332,60170704,2757992,2680969,3115,14,16839,11873,96,0,1699,2685,195405,186,353,494,12312,25,22,18,47668,39,27,76,33,0,190,84,2,0,4,6,0
1/13/2022,3684,321,3292,40276,150,803,16,2471,394,598,211,2482,370,209,389,211,893,812,442,335,242,95,33,5,29,33,1,38,0,44,2247,3663,266385,347,272642,859,1438,235,1,12,5,3,0,26065731,25705046,8855675,19679,60443346,2758859,2682407,3350,15,16851,11878,99,0,1892,2983,205694,279,302,446,11877,23,27,30,48675,45,25,82,21,0,116,94,0,1,6,24,0
1/14/2022,3346,267,3052,40558,158,749,23,2221,353,478,209,2301,336,186,292,209,950,666,396,289,228,83,25,0,8,14,1,99,0,36,1816,2394,235973,371,240554,780,848,256,1,28,1,4,0,26067638,25707440,9091648,20050,60683900,2759643,2683255,3606,16,16879,11879,103,0,1519,1800,172870,263,251,430,12461,45,30,36,50251,60,15,37,39,0,91,351,2,1,0,1,1
1/15/2022,3074,319,2828,40785,134,666,12,2040,356,437,186,2112,311,164,273,186,809,644,353,306,217,74,20,23,6,8,6,69,0,22,1038,965,168203,369,170575,374,274,214,2,8,1,2,0,26068900,25708405,9259851,20419,60854475,2760018,2683529,3820,18,16887,11880,105,0,801,506,101946,323,208,207,8111,16,19,12,58125,30,10,16,19,0,224,2,0,0,0,0,0
1/16/2022,3010,263,2584,41199,292,631,14,2022,343,429,256,2048,260,162,267,256,854,612,316,266,165,71,24,0,20,18,40,183,0,31,898,916,147969,353,150136,315,329,186,0,16,1,0,0,26069844,25709321,9407820,20772,61004611,2760333,2683858,4006,18,16903,11881,105,0,706,636,82903,286,153,204,6830,15,26,12,58198,52,13,18,24,0,46,1,0,0,0,13,0
1/17/2022,2342,180,2907,40618,199,486,14,1575,267,349,273,1473,239,118,231,273,574,440,265,194,155,66,18,20,0,4,11,151,0,13,2010,3324,242481,450,248265,784,1413,433,1,16,1,3,0,26072006,25712645,9650301,21222,61252876,2761118,2685271,4439,19,16919,11882,108,0,1657,2704,167382,283,291,396,10493,26,24,14,64542,140,34,54,29,0,152,17,0,4,4,18,1
1/18/2022,3245,274,3093,40761,388,630,15,2202,398,449,444,2033,312,159,290,444,816,604,324,289,202,86,24,0,22,7,17,297,0,45,1085,1572,130604,397,133658,351,630,462,5,10,5,2,0,26073146,25714217,9780905,21619,61386534,2761471,2685901,4901,24,16929,11887,110,0,829,1183,88784,331,219,271,6276,26,17,10,35453,39,17,43,21,0,55,55,0,3,10,15,1
1/19/2022,3229,239,2848,41129,457,637,18,2191,383,431,451,2095,243,167,264,451,840,621,337,297,158,64,21,0,1,0,1,415,0,40,2043,4701,266970,233,273947,737,1994,442,1,14,5,5,0,26075591,25718918,10047875,21852,61660481,2762214,2687895,5343,25,16943,11892,115,0,1727,3822,192310,184,259,396,10456,20,34,33,63768,28,23,48,39,0,402,301,1,0,0,96,0
1/20/2022,3764,522,3254,41617,514,737,26,2407,594,491,526,2388,343,178,313,526,903,683,447,355,220,91,32,0,2,1,14,378,2,117,1826,3627,247814,318,253585,718,1633,264,2,15,3,4,0,26077563,25722545,10295689,22170,61914066,2762933,2689528,5607,27,16958,11895,119,0,1614,3040,182872,233,175,356,8546,35,26,33,56238,50,10,48,18,0,146,25,0,1,4,115,0
1/21/2022,4046,489,2804,42843,672,703,27,2691,625,471,667,2525,354,175,296,667,1017,744,426,338,240,85,29,0,11,5,0,594,0,62,1569,2953,197014,844,202380,575,1603,236,0,32,3,6,0,26079216,25725498,10492703,23014,62116446,2763508,2691131,5843,27,16990,11898,125,0,1340,2535,142691,621,210,314,6371,25,12,7,47588,198,7,13,13,0,84,285,0,0,0,66,0
1/22/2022,4116,498,2858,44087,441,752,27,2637,700,556,510,2695,335,181,375,510,1053,800,461,381,242,78,15,0,3,3,2,365,7,61,1070,808,158445,658,160981,345,279,266,2,13,0,2,0,26080347,25726306,10651148,23672,62277427,2763853,2691410,6109,29,17003,11898,127,0,822,506,103473,447,212,188,6101,43,26,13,48796,168,10,40,24,0,61,40,0,0,0,11,0
1/23/2022,3856,492,2814,45120,532,748,18,2390,700,540,468,2500,332,158,382,468,1002,742,422,334,223,85,24,0,1,4,1,477,0,49,827,1119,132111,333,134390,201,494,231,0,7,3,1,0,26081271,25727425,10783259,24005,62411817,2764054,2691904,6340,29,17010,11901,128,0,654,795,81659,233,148,201,4554,12,18,17,45874,87,7,9,6,0,97,3,1,0,0,15,0
1/24/2022,3214,406,3116,45208,371,602,12,2021,579,403,462,2012,322,144,259,462,766,608,371,267,218,78,26,0,19,0,0,330,0,22,1930,2979,202896,446,208251,564,1425,315,2,6,9,8,0,26083435,25730404,10986155,24451,62620068,2764618,2693329,6655,31,17016,11910,136,0,1666,2360,152500,370,221,333,8614,33,26,14,41699,43,17,28,30,0,234,35,0,0,10,18,0
1/25/2022,4066,442,3559,45699,530,769,20,2511,766,547,588,2594,321,183,364,588,1001,766,486,341,229,75,17,0,4,3,0,452,0,71,2211,2903,213427,274,218815,665,1344,332,0,17,13,5,0,26085724,25733307,11199582,24725,62838883,2765285,2694673,6987,31,17033,11923,141,0,1971,2364,160270,216,198,409,8201,21,25,25,44899,34,17,27,19,0,78,25,3,0,0,13,0
1/26/2022,4744,429,3646,46785,632,939,26,2925,854,624,634,3160,302,178,446,634,1237,988,572,363,195,82,25,0,5,5,5,459,0,158,1719,2669,208740,242,213370,553,1238,266,1,18,9,3,0,26087569,25735976,11408322,24967,63052253,2765838,2695911,7253,32,17051,11932,144,0,1480,2101,155700,177,202,370,8334,28,27,26,44635,37,10,44,18,0,126,36,0,0,2,17,0
1/27/2022,5439,332,4409,47805,1014,973,32,3442,992,679,957,3450,331,223,456,957,1529,959,578,384,217,88,26,0,4,7,6,920,0,77,1736,2889,204910,330,209865,578,1323,308,2,8,14,5,0,26089482,25738865,11613232,25297,63262118,2766419,2697234,7561,34,17059,11946,149,0,1508,2311,152269,254,195,353,7490,32,28,11,45057,43,5,37,12,0,177,70,1,0,0,12,0
1/28/2022,5522,373,3285,50030,632,1166,21,3267,1068,810,592,3758,346,240,570,592,1689,1116,603,350,222,92,32,0,0,3,5,381,0,243,1701,2779,178694,407,183581,638,1302,381,3,16,10,4,0,26091336,25741644,11791926,25704,63445699,2767057,2698536,7942,37,17075,11956,153,0,1452,2042,128420,300,214,497,8199,25,26,42,41755,81,9,41,19,0,153,249,1,0,4,52,0
1/29/2022,5139,226,3767,51397,474,1036,29,2990,1084,737,591,3434,342,213,524,591,1485,1054,545,350,233,81,28,0,0,0,2,342,3,127,764,1008,98810,195,100777,284,389,190,0,12,11,4,0,26092149,25742652,11890736,25899,63546476,2767341,2698925,8132,37,17087,11967,157,0,587,614,66012,131,159,282,4853,17,8,12,27668,46,9,51,12,0,49,258,1,1,0,7,0
1/30/2022,4915,188,3056,53248,530,1009,31,2799,1076,704,545,3306,344,226,478,545,1409,1034,527,336,244,76,24,0,0,7,14,382,17,110,527,859,81504,189,83079,139,298,158,0,3,6,8,0,26092732,25743511,11972240,26088,63629555,2767480,2699223,8290,37,17090,11973,165,0,405,576,53255,125,93,208,3549,11,21,11,24680,53,8,8,4,0,56,3,0,0,0,13,0
1/31/2022,4774,152,3232,54777,483,1021,28,2610,1115,749,539,3134,327,213,536,539,1296,957,543,338,231,80,16,0,0,17,8,383,1,74,1012,1779,95967,298,99056,281,696,156,0,5,7,2,0,26093797,25745290,12068207,26386,63728611,2767761,2699919,8446,37,17095,11980,167,0,845,1392,71898,242,132,296,6123,28,20,11,17888,28,15,27,4,0,53,47,0,0,0,7,0
2/1/2022,5566,227,3187,57149,363,1147,19,3099,1301,824,530,3811,384,277,547,530,1632,1183,600,396,244,105,35,2,1,2,2,16,53,27,225,354,28746,69,29394,43,111,39,0,0,2,0,0,26094055,25745644,12096953,26455,63758005,2767804,2700030,8485,37,17095,11982,167,0,195,208,20748,56,27,95,807,3,3,3,7174,10,0,14,12,0,33,0,0,0,1,5,0
2/2/2022,5736,183,3196,59682,547,1162,25,3188,1361,801,497,4054,368,270,531,497,1717,1263,660,414,245,89,34,0,0,8,12,355,3,169,277,508,29864,79,30728,45,118,59,0,14,2,0,0,26094412,25746152,12126817,26534,63788733,2767849,2700148,8544,37,17109,11984,167,0,197,288,21505,51,60,112,1505,10,15,4,6832,18,5,24,2,0,80,5,0,0,0,15,0
2/3/2022,5720,130,3968,61426,374,1118,34,3052,1516,847,488,3981,385,295,552,488,1614,1310,641,416,251,102,32,0,0,0,54,106,19,183,2564,2840,98284,262,103950,437,1165,210,0,1240,10,9,0,26097088,25748992,12225101,26796,63892683,2768290,2701313,8754,37,18349,11994,176,0,2386,2326,74557,207,143,360,7366,23,20,13,16309,32,15,28,2,0,112,43,0,0,1,7,0
2/4/2022,7234,234,5254,63395,493,1382,34,3770,2048,973,581,5105,506,325,648,581,2106,1594,914,491,335,129,42,0,0,0,5,12,0,19,2790,1926,87935,208,92859,443,834,266,0,1529,24,4,0,26099918,25750918,12313036,27004,63985542,2768733,2702147,9020,37,19878,12018,180,0,2574,1580,68500,169,197,279,7126,25,11,9,12300,14,8,18,4,0,40,2,0,0,0,3,0
2/5/2022,9117,134,6546,65952,358,1745,32,4510,2830,1306,712,6393,644,424,882,712,2632,2056,1058,647,421,178,45,0,0,0,0,0,0,0,16041,905,58442,154,75542,1542,307,159,0,13806,6,4,0,26116047,25751823,12371478,27158,64061084,2770275,2702454,9179,37,33684,12024,184,0,15864,569,45725,119,148,226,4411,11,12,5,8271,24,3,16,9,0,88,22,0,14,1,4,0
2/6/2022,10089,143,6460,69572,474,2017,30,4994,3048,1499,858,6938,778,533,966,858,2757,2276,1170,735,502,199,77,0,0,0,0,22,0,0,16589,851,53506,115,71061,1521,340,134,0,14457,7,1,0,26132695,25752674,12424984,27273,64132145,2771796,2702794,9313,37,48141,12031,185,0,16449,624,41769,82,89,137,3485,14,46,15,8235,19,5,14,8,0,59,3,0,0,2,6,0
2/7/2022,11034,77,6036,74561,276,2135,43,5510,3346,1649,937,7591,852,573,1076,937,3091,2348,1287,865,545,222,85,0,0,0,33,6,0,7,9774,2465,111410,339,123988,1095,881,290,0,7572,22,4,0,26142569,25755139,12536394,27612,64256133,2772891,2703675,9603,37,55713,12053,189,0,9455,1919,89963,307,287,392,6773,20,18,11,14483,12,14,30,7,0,100,173,0,0,13,11,0
2/8/2022,13944,153,5421,83071,347,2596,51,6794,4503,1968,1174,9578,1117,672,1296,1174,3930,2864,1691,1093,706,308,103,0,0,0,1,3,0,16,11270,1710,144817,356,158153,1254,593,485,2,8739,11,9,0,26153929,25756849,12681211,27968,64414286,2774146,2704268,10088,39,64452,12064,198,0,10941,1328,116835,298,302,266,10848,38,14,17,17082,20,13,9,22,0,90,22,0,0,0,8,0
2/9/2022,17134,130,5681,94515,726,3218,61,8548,5307,2373,1581,11794,1329,829,1544,1581,4835,3571,2068,1320,849,360,120,0,0,0,0,2,0,0,14683,2309,153784,380,171156,1677,864,621,1,11778,21,8,0,26168798,25759158,12834995,28348,64585442,2775825,2705132,10709,40,76230,12085,206,0,14363,1772,124565,295,281,313,14356,56,24,16,14785,26,15,19,25,0,186,45,3,0,3,8,0
2/10/2022,19090,134,5712,107883,413,3637,72,9218,6163,2687,1541,13392,1417,907,1780,1541,5412,4107,2290,1583,925,371,121,0,0,0,0,0,0,0,18984,2052,157372,365,178773,1818,705,656,1,15847,14,9,0,26187928,25761210,12992367,28713,64764215,2777644,2705837,11365,41,92077,12099,215,0,18645,1592,128712,311,308,283,15131,37,17,15,13454,17,14,16,29,0,146,38,0,0,0,8,0
2/11/2022,20939,121,5807,122991,740,3862,101,10121,6855,2942,1836,14686,1455,978,1964,1836,6192,4291,2548,1655,949,386,120,0,0,0,0,8,0,19,21502,1834,141659,371,165366,2121,604,784,3,17955,16,7,0,26209562,25763044,13134026,29084,64929581,2779765,2706441,12149,44,110032,12115,222,0,20953,1411,116496,287,518,270,13410,44,13,12,11191,21,14,9,24,0,132,521,19,4,0,17,0
