date,state,Beta,Gamma,v_t
29/08/2021,Negeri Sembilan,5.09453E-08,0.075598654,0.003190098
30/08/2021,Negeri Sembilan,5.11405E-08,0.095865424,0.007006438
31/08/2021,Negeri Sembilan,5.62432E-08,0.11260972,0.003283419
01/09/2021,Negeri Sembilan,5.50854E-08,0.10744921,0.008567784
02/09/2021,Negeri Sembilan,5.41406E-08,0.125528914,0.007201386
03/09/2021,Negeri Sembilan,5.70945E-08,0.101053159,0.007308572
04/09/2021,Negeri Sembilan,5.77886E-08,0.126535948,0.00331658
05/09/2021,Negeri Sembilan,6.04443E-08,0.128468368,0.003480288
06/09/2021,Negeri Sembilan,6.57571E-08,0.116887019,0.006715621
07/09/2021,Negeri Sembilan,7.24291E-08,0.073933649,0.005594864
08/09/2021,Negeri Sembilan,6.59518E-08,0.155053358,0.007800989
09/09/2021,Negeri Sembilan,6.83328E-08,0.107389503,0.00679582
10/09/2021,Negeri Sembilan,6.78382E-08,0.114013413,0.007697973
11/09/2021,Negeri Sembilan,6.92039E-08,0.113703704,0.003625746
12/09/2021,Negeri Sembilan,6.38199E-08,0.093527871,0.004146754
13/09/2021,Negeri Sembilan,6.43205E-08,0.081070597,0.007150911
14/09/2021,Negeri Sembilan,6.61222E-08,0.074472322,0.006751686
15/09/2021,Negeri Sembilan,5.7981E-08,0.110106174,0.008149826
16/09/2021,Negeri Sembilan,5.72186E-08,0.108508015,0.002286932
17/09/2021,Negeri Sembilan,5.66012E-08,0.104016913,0.009768843
18/09/2021,Negeri Sembilan,6.33705E-08,0.112644702,0.006016859
19/09/2021,Negeri Sembilan,6.78124E-08,0.093632959,0.005258876
20/09/2021,Negeri Sembilan,7.67953E-08,0.106362312,0.005661055
21/09/2021,Negeri Sembilan,8.41518E-08,0.110376399,0.001150027
22/09/2021,Negeri Sembilan,8.03437E-08,0.111169102,0.004946789
23/09/2021,Negeri Sembilan,7.3181E-08,0.121405751,0.004487266
24/09/2021,Negeri Sembilan,7.73874E-08,0.11683278,0.003200867
25/09/2021,Negeri Sembilan,7.15136E-08,0.125838926,0.000599914
26/09/2021,Negeri Sembilan,7.76147E-08,0.092646207,0.000674049
27/09/2021,Negeri Sembilan,9.15753E-08,0.0650358,0.003091721
28/09/2021,Negeri Sembilan,1.04537E-07,0.105072464,0.002351448
29/09/2021,Negeri Sembilan,9.78217E-08,0.101818182,0.002432629
30/09/2021,Negeri Sembilan,9.88242E-08,0.10842627,0.002416584
01/10/2021,Negeri Sembilan,9.68672E-08,0.088073394,0.002601784
02/10/2021,Negeri Sembilan,8.96197E-08,0.093474427,0.000829583
03/10/2021,Negeri Sembilan,9.39202E-08,0.103468208,0.000656473
04/10/2021,Negeri Sembilan,1.0846E-07,0.07358263,0.002146755
05/10/2021,Negeri Sembilan,1.17067E-07,0.093486128,0.001736862
06/10/2021,Negeri Sembilan,1.11417E-07,0.085596222,0.001548441
07/10/2021,Negeri Sembilan,1.04501E-07,0.094274147,0.000710788
08/10/2021,Negeri Sembilan,9.19613E-08,0.097452935,0.00081307
09/10/2021,Negeri Sembilan,8.94449E-08,0.089217296,0.000184999
10/10/2021,Negeri Sembilan,8.81855E-08,0.061827957,0.000467404
11/10/2021,Negeri Sembilan,9.3356E-08,0.04245283,0.002665101
12/10/2021,Negeri Sembilan,9.82669E-08,0.065239551,0.003307479
13/10/2021,Negeri Sembilan,9.48253E-08,0.082958521,0.005622945
14/10/2021,Negeri Sembilan,8.74398E-08,0.088789683,0.007152397
15/10/2021,Negeri Sembilan,7.98935E-08,0.117560256,0.005792846
16/10/2021,Negeri Sembilan,7.3544E-08,0.107988166,0.002771668
17/10/2021,Negeri Sembilan,7.16777E-08,0.075667656,0.000995806
18/10/2021,Negeri Sembilan,7.64212E-08,0.080277502,0.005643725
19/10/2021,Negeri Sembilan,8.84826E-08,0.080203046,0.000487414
20/10/2021,Negeri Sembilan,9.17477E-08,0.087203302,0.007815019
21/10/2021,Negeri Sembilan,9.52457E-08,0.107660455,0.007332589
22/10/2021,Negeri Sembilan,9.45448E-08,0.096133751,0.00543166
23/10/2021,Negeri Sembilan,9.88345E-08,0.078278901,0.001568482
24/10/2021,Negeri Sembilan,9.84427E-08,0.090270812,0.001087736
25/10/2021,Negeri Sembilan,1.06923E-07,0.056151097,0.00704422
26/10/2021,Negeri Sembilan,1.0008E-07,0.065950171,0.005435654
27/10/2021,Negeri Sembilan,9.53517E-08,0.096928983,0.005167891
28/10/2021,Negeri Sembilan,8.15527E-08,0.098168154,0.005354748
29/10/2021,Negeri Sembilan,7.20205E-08,0.118597139,0.003714118
30/10/2021,Negeri Sembilan,7.1284E-08,0.090009425,0.002145174
31/10/2021,Negeri Sembilan,7.66147E-08,0.058879392,0.000153805
01/11/2021,Negeri Sembilan,7.64675E-08,0.058878945,0.003838898
02/11/2021,Negeri Sembilan,7.93439E-08,0.054794521,0.004478907
03/11/2021,Negeri Sembilan,8.10248E-08,0.076031525,0.001661578
04/11/2021,Negeri Sembilan,7.76626E-08,0.082989454,3.67801E-05
05/11/2021,Negeri Sembilan,7.36407E-08,0.091154019,0.001451198
06/11/2021,Negeri Sembilan,8.67103E-08,0.102623102,0.00104571
07/11/2021,Negeri Sembilan,1.03862E-07,0.073950382,9.97441E-05
08/11/2021,Negeri Sembilan,1.06306E-07,0.094746717,0.003437448
09/11/2021,Negeri Sembilan,1.0981E-07,0.066539014,0.002445045
10/11/2021,Negeri Sembilan,1.10423E-07,0.121973929,0.002872803
11/11/2021,Negeri Sembilan,1.02929E-07,0.131018519,0.002467489
12/11/2021,Negeri Sembilan,9.73903E-08,0.098436063,0.002656277
13/11/2021,Negeri Sembilan,9.66134E-08,0.066484517,0.001632919
14/11/2021,Negeri Sembilan,9.90354E-08,0.072489869,0.000101832
15/11/2021,Negeri Sembilan,9.44294E-08,0.060078363,0.001905189
16/11/2021,Negeri Sembilan,9.2E-08,0.069609508,0.002414932
17/11/2021,Negeri Sembilan,8.01416E-08,0.082990961,0.00144115
18/11/2021,Negeri Sembilan,7.1132E-08,0.0951417,0.000872656
19/11/2021,Negeri Sembilan,7.08054E-08,0.068599428,0.001179641
20/11/2021,Negeri Sembilan,6.59562E-08,0.057530963,0.000303957
21/11/2021,Negeri Sembilan,6.17612E-08,0.078700078,3.69092E-05
22/11/2021,Negeri Sembilan,6.91134E-08,0.053923541,0.000772278
23/11/2021,Negeri Sembilan,7.00829E-08,0.06433454,0.000575158
24/11/2021,Negeri Sembilan,6.1632E-08,0.097271649,0.000359544
25/11/2021,Negeri Sembilan,6.08185E-08,0.106054449,0.000116629
26/11/2021,Negeri Sembilan,6.5244E-08,0.087823504,0.000336333
27/11/2021,Negeri Sembilan,6.34941E-08,0.080782313,1.84728E-05
28/11/2021,Negeri Sembilan,7.02381E-08,0.097750865,2.04203E-05
29/11/2021,Negeri Sembilan,8.50825E-08,0.09086758,0.000261602
30/11/2021,Negeri Sembilan,8.3434E-08,0.10383536,0.000360849
01/12/2021,Negeri Sembilan,8.60383E-08,0.098853868,0.000392042
02/12/2021,Negeri Sembilan,9.01396E-08,0.101161665,0.000283137
03/12/2021,Negeri Sembilan,9.28141E-08,0.102217936,0.000257895
04/12/2021,Negeri Sembilan,9.26388E-08,0.096126255,3.89362E-05
05/12/2021,Negeri Sembilan,1.12527E-07,0.069172932,1.36291E-05
06/12/2021,Negeri Sembilan,1.07234E-07,0.066079295,0.000290158
07/12/2021,Negeri Sembilan,9.75725E-08,0.084433962,0.000277558
08/12/2021,Negeri Sembilan,8.27851E-08,0.085349156,0.000195799
09/12/2021,Negeri Sembilan,7.43273E-08,0.075926753,0.000209485
10/12/2021,Negeri Sembilan,6.61157E-08,0.093053173,0.000204666
11/12/2021,Negeri Sembilan,7.14134E-08,0.066402814,2.33941E-05
12/12/2021,Negeri Sembilan,7.46089E-08,0.056362836,2.04728E-05
13/12/2021,Negeri Sembilan,7.56376E-08,0.067226891,0.000261303
14/12/2021,Negeri Sembilan,7.22979E-08,0.07325684,0.000258418
15/12/2021,Negeri Sembilan,6.2677E-08,0.076521739,0.000236035
16/12/2021,Negeri Sembilan,5.29522E-08,0.090752688,0.000182427
17/12/2021,Negeri Sembilan,4.81702E-08,0.098389203,0.000177581
18/12/2021,Negeri Sembilan,5.26138E-08,0.055100182,1.2686E-05
19/12/2021,Negeri Sembilan,5.42842E-08,0.080564406,1.36634E-05
20/12/2021,Negeri Sembilan,5.83792E-08,0.097641509,0.000243038
21/12/2021,Negeri Sembilan,6.35201E-08,0.113602392,0.000183516
22/12/2021,Negeri Sembilan,6.4125E-08,0.129473684,0.000212825
23/12/2021,Negeri Sembilan,6.10593E-08,0.134477034,0.000166966
24/12/2021,Negeri Sembilan,6.21228E-08,0.098591549,0.000170895
25/12/2021,Negeri Sembilan,6.8172E-08,0.08318264,2.92998E-06
26/12/2021,Negeri Sembilan,7.40503E-08,0.080220453,5.27456E-05
27/12/2021,Negeri Sembilan,6.65955E-08,0.092906466,0.000184626
28/12/2021,Negeri Sembilan,6.07652E-08,0.11581002,0.000215905
29/12/2021,Negeri Sembilan,5.04075E-08,0.120514557,0.000159261
30/12/2021,Negeri Sembilan,3.10566E-08,0.115753425,0.000138764
31/12/2021,Negeri Sembilan,1.3943E-08,0.001385042,0.00013683
01/01/2021,Pahang,2.19514E-08,0.118867925,0
02/01/2021,Pahang,2.25446E-08,0.018181818,0
03/01/2021,Pahang,2.36504E-08,0.041420118,0
04/01/2021,Pahang,2.97994E-08,0.012048193,0
05/01/2021,Pahang,3.23789E-08,0.013539652,0
06/01/2021,Pahang,4.01062E-08,0.030710173,0
07/01/2021,Pahang,5.53305E-08,0,0
08/01/2021,Pahang,7.74401E-08,0.048648649,0
09/01/2021,Pahang,9.24156E-08,0.015957447,0
10/01/2021,Pahang,9.32331E-08,0.018456376,0
11/01/2021,Pahang,9.16393E-08,0.057052298,0
12/01/2021,Pahang,7.76725E-08,0.002894356,0
13/01/2021,Pahang,5.60936E-08,0.010817308,0
14/01/2021,Pahang,3.95022E-08,0.028877005,0
15/01/2021,Pahang,3.55811E-08,0.016359918,0
16/01/2021,Pahang,3.19188E-08,0.009737098,0
17/01/2021,Pahang,3.04098E-08,0.013914657,0
18/01/2021,Pahang,2.76499E-08,0.025283348,0
19/01/2021,Pahang,3.09104E-08,0.01740644,0
20/01/2021,Pahang,2.94953E-08,0,0
21/01/2021,Pahang,2.51714E-08,0.025264874,0
22/01/2021,Pahang,2.27759E-08,0.007159905,0
23/01/2021,Pahang,2.13875E-08,0.005295008,0
24/01/2021,Pahang,2.08639E-08,0.000725689,0
25/01/2021,Pahang,2.06222E-08,0.002810963,0
26/01/2021,Pahang,2.53524E-08,0.013947001,0
27/01/2021,Pahang,2.59491E-08,0.004120879,0
28/01/2021,Pahang,2.41223E-08,0.006570302,0
29/01/2021,Pahang,2.31772E-08,0.005066498,0
30/01/2021,Pahang,2.45414E-08,0.014796547,0
31/01/2021,Pahang,2.2174E-08,0.007177033,0
01/02/2021,Pahang,2.12153E-08,0.003500583,0
02/02/2021,Pahang,1.85873E-08,0.241106719,0
03/02/2021,Pahang,2.01442E-08,0.40070922,0
04/02/2021,Pahang,2.48512E-08,0.22751896,0
05/02/2021,Pahang,2.42682E-08,0.015706806,0
06/02/2021,Pahang,1.91894E-08,0.010012516,0
07/02/2021,Pahang,1.80306E-08,0.066747573,0
08/02/2021,Pahang,1.64253E-08,0.076633166,0
09/02/2021,Pahang,1.36373E-08,0.007822686,0
10/02/2021,Pahang,1.365E-08,0.014193548,0
11/02/2021,Pahang,1.31735E-08,0.006369427,0
12/02/2021,Pahang,1.04191E-08,0.012345679,0
13/02/2021,Pahang,1.60829E-08,0.011070111,0
14/02/2021,Pahang,1.83997E-08,0.004914005,0
15/02/2021,Pahang,2.20448E-08,0.004848485,0
16/02/2021,Pahang,2.02363E-08,0.391666667,0
17/02/2021,Pahang,3.07933E-08,0.013333333,0
18/02/2021,Pahang,1.98125E-08,0.414035088,0
19/02/2021,Pahang,2.54973E-08,0.011142061,0
20/02/2021,Pahang,1.61701E-08,0.274559194,0
21/02/2021,Pahang,2.64179E-08,0.080808081,0
22/02/2021,Pahang,2.84465E-08,0.107142857,0
23/02/2021,Pahang,3.05175E-08,0.076628352,0
24/02/2021,Pahang,3.19884E-08,0.096385542,0
25/02/2021,Pahang,2.48486E-08,0.176229508,0
26/02/2021,Pahang,3.53442E-08,0.085585586,0
27/02/2021,Pahang,4.00042E-08,0.042654028,0
28/02/2021,Pahang,5.46989E-08,0.084507042,0
01/03/2021,Pahang,6.26646E-08,0.083743842,5.94435E-07
02/03/2021,Pahang,7.3356E-08,0.074468085,0
03/03/2021,Pahang,4.69898E-08,0.157142857,0
04/03/2021,Pahang,4.50533E-08,0.121052632,0
05/03/2021,Pahang,2.02989E-08,0.151219512,0
06/03/2021,Pahang,1.5644E-08,0.042105263,0
07/03/2021,Pahang,1.04187E-08,0.072164948,0
08/03/2021,Pahang,1.42935E-08,0.043715847,0
09/03/2021,Pahang,1.67932E-08,0.231638418,0
10/03/2021,Pahang,3.5582E-08,0.080291971,0
11/03/2021,Pahang,3.21825E-08,0.278195489,0
12/03/2021,Pahang,4.16138E-08,0.03,0
13/03/2021,Pahang,4.64265E-08,0.123809524,0
14/03/2021,Pahang,6.00617E-08,0.06185567,0
15/03/2021,Pahang,3.8532E-08,0.009259259,0
16/03/2021,Pahang,4.79959E-08,0.128440367,0
17/03/2021,Pahang,1.007E-07,0.06122449,0
18/03/2021,Pahang,1.20022E-07,0.122641509,7.13401E-05
19/03/2021,Pahang,1.53674E-07,0.141509434,0.000397724
20/03/2021,Pahang,1.82147E-07,0.138297872,0.001052871
21/03/2021,Pahang,1.8162E-07,0.021978022,5.76675E-05
22/03/2021,Pahang,1.15274E-07,0.022900763,0.000614144
23/03/2021,Pahang,8.66737E-08,0.006024096,0.001261016
24/03/2021,Pahang,4.745E-08,0.038461538,0.000815133
25/03/2021,Pahang,5.03958E-08,0.019047619,0.000880539
26/03/2021,Pahang,6.67477E-08,0.014150943,0.000556508
27/03/2021,Pahang,5.12474E-08,0.020920502,0.001833654
28/03/2021,Pahang,5.72229E-08,0.093984962,0.000473881
29/03/2021,Pahang,7.63773E-08,0.008130081,0.000676635
30/03/2021,Pahang,6.99785E-08,0.038461538,0.000665345
31/03/2021,Pahang,6.4034E-08,0.017482517,0.000551195
01/04/2021,Pahang,6.08716E-08,0.074576271,0.001165428
02/04/2021,Pahang,4.21644E-08,0.006060606,0.001277852
03/04/2021,Pahang,3.07967E-08,0.074380165,0.001702451
04/04/2021,Pahang,3.49588E-08,0.187319885,0.000121307
05/04/2021,Pahang,2.90803E-08,0.009404389,0.000398419
06/04/2021,Pahang,3.23699E-08,0.131498471,0.000392475
07/04/2021,Pahang,3.79658E-08,0.045602606,0.000383561
08/04/2021,Pahang,3.92523E-08,0.072607261,0.000340152
09/04/2021,Pahang,3.72665E-08,0.113333333,0.001112644
10/04/2021,Pahang,4.90241E-08,0.032258065,0.000842666
11/04/2021,Pahang,5.70252E-08,0.023972603,0.001731146
12/04/2021,Pahang,4.80264E-08,0.050473186,0.000155217
13/04/2021,Pahang,4.87094E-08,0.111111111,8.98008E-05
14/04/2021,Pahang,6.00801E-08,0.068259386,7.73126E-06
15/04/2021,Pahang,5.0755E-08,0.166123779,0.000135597
16/04/2021,Pahang,6.47737E-08,0.095709571,5.65004E-05
17/04/2021,Pahang,7.03987E-08,0.057823129,7.73172E-06
18/04/2021,Pahang,8.06583E-08,0.106164384,1.78426E-06
19/04/2021,Pahang,7.63247E-08,0.081911263,2.37906E-06
20/04/2021,Pahang,8.48484E-08,0.045454545,1.84379E-05
21/04/2021,Pahang,5.2759E-08,0.056497175,7.13759E-06
22/04/2021,Pahang,5.34181E-08,0.008264463,0.000139185
23/04/2021,Pahang,4.14438E-08,0.07518797,9.04131E-05
24/04/2021,Pahang,6.35906E-08,0.017902813,0
25/04/2021,Pahang,6.57759E-08,0.103365385,0.000339655
26/04/2021,Pahang,7.10318E-08,0.036855037,5.41318E-05
27/04/2021,Pahang,7.04924E-08,0.081967213,5.65124E-05
28/04/2021,Pahang,8.56499E-08,0.007371007,0.000229026
29/04/2021,Pahang,5.80512E-08,0.086693548,0
30/04/2021,Pahang,5.56201E-08,0.067061144,0.000255222
01/05/2021,Pahang,6.56723E-08,0.053846154,0.00024928
02/05/2021,Pahang,7.10396E-08,0.024253731,0
03/05/2021,Pahang,7.49382E-08,0.032871972,0.000810952
04/05/2021,Pahang,8.38937E-08,0.12,0.000834772
05/05/2021,Pahang,9.30151E-08,0.048526863,0.000507542
06/05/2021,Pahang,8.08742E-08,0.066563467,0.000624199
07/05/2021,Pahang,7.4318E-08,0.027982327,0.00085452
08/05/2021,Pahang,5.99828E-08,0.042328042,0.001234843
09/05/2021,Pahang,6.63838E-08,0.032806804,5.9514E-07
10/05/2021,Pahang,6.79023E-08,0.037800687,0.001058208
11/05/2021,Pahang,7.3851E-08,0.017353579,0.001147541
12/05/2021,Pahang,7.96084E-08,0.090815273,0.001088657
13/05/2021,Pahang,9.45269E-08,0.056563501,0
14/05/2021,Pahang,8.02706E-08,0.044256121,2.38121E-06
15/05/2021,Pahang,7.97656E-08,0.043362832,0
16/05/2021,Pahang,7.28885E-08,0.046774194,5.954E-07
17/05/2021,Pahang,7.6474E-08,0.029567854,0.00209896
18/05/2021,Pahang,7.97892E-08,0.037062937,0.001623938
19/05/2021,Pahang,8.30737E-08,0.064833006,0.00169555
20/05/2021,Pahang,8.42592E-08,0.048040455,0.000192978
21/05/2021,Pahang,8.06852E-08,0.062987403,0.001215762
22/05/2021,Pahang,7.59681E-08,0.048098434,0
23/05/2021,Pahang,6.86601E-08,0.036169129,0
24/05/2021,Pahang,6.05094E-08,0.052165813,0.000617388
25/05/2021,Pahang,5.93356E-08,0.028940338,0.001406583
26/05/2021,Pahang,5.91505E-08,0.024255319,1.13253E-05
27/05/2021,Pahang,5.26879E-08,0.066007905,0.003545334
28/05/2021,Pahang,5.02269E-08,0.051644989,0.00154189
29/05/2021,Pahang,4.5139E-08,0.060111317,1.78897E-05
30/05/2021,Pahang,3.99184E-08,0.004693141,2.92239E-05
31/05/2021,Pahang,3.98592E-08,0.092436975,0.002082329
01/06/2021,Pahang,3.96324E-08,0.051264288,0.001792044
02/06/2021,Pahang,3.29414E-08,0.050437122,0.000482679
03/06/2021,Pahang,3.40328E-08,0.058525034,4.41547E-05
04/06/2021,Pahang,3.78797E-08,0.077895456,5.48998E-05
05/06/2021,Pahang,3.02121E-08,0.080455917,1.01463E-05
06/06/2021,Pahang,2.84019E-08,0.089779006,1.79068E-06
07/06/2021,Pahang,3.1036E-08,0.080073126,0
08/06/2021,Pahang,2.82512E-08,0.063646574,0.000791603
09/06/2021,Pahang,2.01721E-08,0.105166728,0.001229363
10/06/2021,Pahang,1.7836E-08,0.106624853,0.001638464
11/06/2021,Pahang,1.76313E-08,0.090101523,0.001394918
12/06/2021,Pahang,1.48506E-08,0.147707231,0.0026073
13/06/2021,Pahang,1.6817E-08,0.1,4.5388E-05
14/06/2021,Pahang,1.77858E-08,0.127477236,0.002049104
15/06/2021,Pahang,2.32421E-08,0.238554217,0.000987841
16/06/2021,Pahang,2.86614E-08,0.10022779,5.25592E-05
17/06/2021,Pahang,3.79212E-08,0.117932149,0.000229357
18/06/2021,Pahang,5.71253E-08,0.181351583,0.000239522
19/06/2021,Pahang,7.85031E-08,0.181818182,0.000723966
20/06/2021,Pahang,9.60797E-08,0.184734513,1.07525E-05
21/06/2021,Pahang,1.36348E-07,0.162849873,0.000879936
22/06/2021,Pahang,1.34212E-07,0.106734435,0.001103442
23/06/2021,Pahang,9.47428E-08,0.089852008,0.002502974
24/06/2021,Pahang,9.80926E-08,0.069539667,0.003514303
25/06/2021,Pahang,1.00043E-07,0.02946593,0.002417965
26/06/2021,Pahang,8.30762E-08,0.024371069,0.001109924
27/06/2021,Pahang,9.63244E-08,0.002943341,0.002411281
28/06/2021,Pahang,9.6756E-08,0.008202324,0.000101622
29/06/2021,Pahang,7.24625E-08,0.041813899,0.003108915
30/06/2021,Pahang,7.36682E-08,0.010348584,0.003564341
01/07/2021,Pahang,6.65055E-08,0.033881415,0.002918304
02/07/2021,Pahang,5.52405E-08,0.03402563,0.002170617
03/07/2021,Pahang,5.00552E-08,0.041544272,0.000790824
04/07/2021,Pahang,5.62216E-08,0.068210526,0.00083095
05/07/2021,Pahang,4.98702E-08,0.044409199,0.001812396
06/07/2021,Pahang,5.41531E-08,0.056027821,0.003586286
07/07/2021,Pahang,5.43974E-08,0.043333333,0.003100854
08/07/2021,Pahang,6.12377E-08,0.066324661,0.002041088
09/07/2021,Pahang,6.87009E-08,0.081973159,0.002049131
10/07/2021,Pahang,6.71624E-08,0.037824207,0.00027242
11/07/2021,Pahang,6.62718E-08,0.043214045,0.000481461
12/07/2021,Pahang,6.25814E-08,0.104358893,0.003684109
13/07/2021,Pahang,6.45876E-08,0.109409888,0.00424434
14/07/2021,Pahang,6.63693E-08,0.069030436,0.003003807
15/07/2021,Pahang,6.89251E-08,0.114949749,0.002238922
16/07/2021,Pahang,7.6996E-08,0.069796557,0.002207666
17/07/2021,Pahang,7.29455E-08,0.059128315,0.00182798
18/07/2021,Pahang,7.23628E-08,0.072379849,0.00012593
19/07/2021,Pahang,6.5814E-08,0.062346855,0.004199465
20/07/2021,Pahang,6.93244E-08,0.088906796,0.000323968
21/07/2021,Pahang,5.81954E-08,0.098270243,0.004040268
22/07/2021,Pahang,6.47001E-08,0.059709242,0.002623705
23/07/2021,Pahang,6.04847E-08,0.047466798,0.001908727
24/07/2021,Pahang,6.41201E-08,0.046359166,0.002709744
25/07/2021,Pahang,6.40551E-08,0.076546506,0.000247495
26/07/2021,Pahang,7.06125E-08,0.087157988,0.00388153
27/07/2021,Pahang,7.77845E-08,0.034604364,0.003226177
28/07/2021,Pahang,7.4616E-08,0.014776275,0.004366201
29/07/2021,Pahang,6.66042E-08,0.04620831,0.005766101
30/07/2021,Pahang,6.36269E-08,0.042270959,0.001246479
31/07/2021,Pahang,5.48787E-08,0.073432343,0.003458654
01/08/2021,Pahang,5.16301E-08,0.081399046,0.00316204
02/08/2021,Pahang,5.66175E-08,0.065642011,0.003591135
03/08/2021,Pahang,5.42693E-08,0.069029562,0.003412357
04/08/2021,Pahang,5.42473E-08,0.057551766,0.00511664
05/08/2021,Pahang,5.59268E-08,0.049879081,0.007022267
06/08/2021,Pahang,5.33081E-08,0.054740816,0.005688506
07/08/2021,Pahang,4.94782E-08,0.068874723,0.001789397
08/08/2021,Pahang,4.83577E-08,0.068390097,0.000821394
09/08/2021,Pahang,5.08046E-08,0.040334547,0.004950083
10/08/2021,Pahang,5.53716E-08,0.056746862,0.00084793
11/08/2021,Pahang,5.5356E-08,0.077703571,0.007038977
12/08/2021,Pahang,5.58773E-08,0.056630365,0.008566509
13/08/2021,Pahang,5.65789E-08,0.076409028,0.007143241
14/08/2021,Pahang,5.44714E-08,0.080488106,0.006603489
15/08/2021,Pahang,4.68688E-08,0.062186679,0.005583762
16/08/2021,Pahang,4.65199E-08,0.072194088,0.010790454
17/08/2021,Pahang,4.52398E-08,0.063334114,0.013062584
18/08/2021,Pahang,4.22278E-08,0.067243368,0.011065261
19/08/2021,Pahang,3.85946E-08,0.074872377,0.008838699
20/08/2021,Pahang,3.93359E-08,0.082150687,0.011104596
21/08/2021,Pahang,3.99554E-08,0.050725479,0.008377301
22/08/2021,Pahang,3.94251E-08,0.078668339,0.004557027
23/08/2021,Pahang,4.13433E-08,0.05314066,0.009655316
24/08/2021,Pahang,4.55388E-08,0.063071404,0.014360337
25/08/2021,Pahang,4.94763E-08,0.107213381,0.011082251
26/08/2021,Pahang,5.25037E-08,0.079966531,0.009783987
27/08/2021,Pahang,5.4479E-08,0.101204819,0.010944499
28/08/2021,Pahang,5.65913E-08,0.079019413,0.006647583
29/08/2021,Pahang,5.11081E-08,0.062408936,0.003971359
30/08/2021,Pahang,4.41147E-08,0.064095025,0.00371881
31/08/2021,Pahang,3.85293E-08,0.079506511,0.002448944
01/09/2021,Pahang,3.49862E-08,0.102201437,0.004651426
02/09/2021,Pahang,3.82933E-08,0.099315068,0.005059069
03/09/2021,Pahang,4.17367E-08,0.091520039,0.002991966
04/09/2021,Pahang,4.74719E-08,0.072558021,0.00193517
05/09/2021,Pahang,5.3786E-08,0.078519856,0.001552622
06/09/2021,Pahang,5.90182E-08,0.077044439,0.004090438
07/09/2021,Pahang,5.54228E-08,0.052740168,0.004720512
08/09/2021,Pahang,5.61715E-08,0.058567521,0.004359118
09/09/2021,Pahang,5.64525E-08,0.067590566,0.006545289
10/09/2021,Pahang,5.32969E-08,0.061164593,0.003965779
11/09/2021,Pahang,5.19748E-08,0.092369478,0.005786466
12/09/2021,Pahang,5.69591E-08,0.091069746,0.002839508
13/09/2021,Pahang,5.28476E-08,0.069981369,0.002519038
14/09/2021,Pahang,5.11165E-08,0.075594694,0.003787979
15/09/2021,Pahang,5.07539E-08,0.05530423,0.003781178
16/09/2021,Pahang,4.94866E-08,0.081346578,0.002131404
17/09/2021,Pahang,4.70842E-08,0.055944056,0.003819104
18/09/2021,Pahang,4.9619E-08,0.071960298,0.003635297
19/09/2021,Pahang,4.80471E-08,0.06331291,0.002251484
20/09/2021,Pahang,4.71229E-08,0.069546891,0.008937164
21/09/2021,Pahang,4.56126E-08,0.04406673,0.002891878
22/09/2021,Pahang,4.50421E-08,0.079938744,0.01303094
23/09/2021,Pahang,4.23011E-08,0.072592893,0.009841923
24/09/2021,Pahang,4.36792E-08,0.062038556,0.01141613
25/09/2021,Pahang,4.19383E-08,0.058663441,0.011862293
26/09/2021,Pahang,4.46859E-08,0.117303823,0.009624265
27/09/2021,Pahang,4.36971E-08,0.080467024,0.009950197
28/09/2021,Pahang,4.35272E-08,0.081253319,0.010208244
29/09/2021,Pahang,4.21551E-08,0.073553098,0.008282138
30/09/2021,Pahang,4.21148E-08,0.086131074,0.009585234
01/10/2021,Pahang,3.78029E-08,0.072857601,0.008045581
02/10/2021,Pahang,3.93653E-08,0.063052253,0.008388822
03/10/2021,Pahang,3.81249E-08,0.068924346,0.007647357
04/10/2021,Pahang,3.90316E-08,0.100879121,0.003279466
05/10/2021,Pahang,3.55343E-08,0.067846275,0.004965501
06/10/2021,Pahang,3.47171E-08,0.067979959,0.005352813
07/10/2021,Pahang,3.23379E-08,0.097106256,0.002021533
08/10/2021,Pahang,3.04321E-08,0.071411653,0.003789578
09/10/2021,Pahang,2.67409E-08,0.064712192,0.003302628
10/10/2021,Pahang,2.70691E-08,0.099902653,0.001288674
11/10/2021,Pahang,2.64683E-08,0.133981079,0.005991872
12/10/2021,Pahang,2.75866E-08,0.04753915,0.010951794
13/10/2021,Pahang,2.60472E-08,0.104012303,0.007686771
14/10/2021,Pahang,2.66166E-08,0.121900209,0.005900854
15/10/2021,Pahang,2.61344E-08,0.070133205,0.007932746
16/10/2021,Pahang,2.65889E-08,0.076809453,0.002537936
17/10/2021,Pahang,2.72668E-08,0.120087705,0.002156568
18/10/2021,Pahang,3.14183E-08,0.217001828,0.005765804
19/10/2021,Pahang,3.89605E-08,0.10901421,0.005999126
20/10/2021,Pahang,4.20448E-08,0.114487633,0.011087731
21/10/2021,Pahang,4.17593E-08,0.130306022,0.009411311
22/10/2021,Pahang,4.63016E-08,0.085512552,0.006441439
23/10/2021,Pahang,4.64979E-08,0.10156658,0.003080843
24/10/2021,Pahang,5.20955E-08,0.121310588,0.000637366
25/10/2021,Pahang,5.83945E-08,0.080972818,0.003451135
26/10/2021,Pahang,6.0884E-08,0.086931155,0.005619411
27/10/2021,Pahang,5.7027E-08,0.105353564,0.003328821
